fightId,date,location,weightClass,decisionMethod,fightLastRound,fightTime,fightTimeFormat,fightDetails,f1Name,f1Id,f1Result,f1ResultEncode,f1Knockdown,f1SigStrikesLandedTotal,f1SigStrikesAttTotal,f1SigStrikesPercentTotal,f1StrikesLandedTotal,f1StrikesAttTotal,f1TakedownLanded,f1TakedownAtt,f1TakedownPercent,f1SubmissionAtt,f1Rev,f1TimeControl,f1SigStrikesLanded,f1SigStrikesAtt,f1SigStrikesPercent,f1HeadSigStrikesLanded,f1HeadSigStrikesAtt,f1BodySigStrikesLanded,f1BodySigStrikesAtt,f1LegSigStrikesLanded,f1LegSigStrikesAtt,f1DistanceSigStrikesLanded,f1DistanceSigStrikesAtt,f1ClinchSigStrikesLanded,f1ClinchSigStrikesAtt,f1GroundSigStrikesLanded,f1GroundSigStrikesAtt,f2Name,f2Id,f2Result,f2ResultEncode,f2Knockdown,f2SigStrikesLandedTotal,f2SigStrikesAttTotal,f2SigStrikesPercentTotal,f2StrikesLandedTotal,f2StrikesAttTotal,f2TakedownLanded,f2TakedownAtt,f2TakedownPercent,f2SubmissionAtt,f2Rev,f2TimeControl,f2SigStrikesLanded,f2SigStrikesAtt,f2SigStrikesPercent,f2HeadSigStrikesLanded,f2HeadSigStrikesAtt,f2BodySigStrikesLanded,f2BodySigStrikesAtt,f2LegSigStrikesLanded,f2LegSigStrikesAtt,f2DistanceSigStrikesLanded,f2DistanceSigStrikesAtt,f2ClinchSigStrikesLanded,f2ClinchSigStrikesAtt,f2GroundSigStrikesLanded,f2GroundSigStrikesAtt
19425b506594d5c7,"August 01, 2010","San Diego, California, USA",Heavyweight Bout, KO/TKO ,2,4:24,3 Rnd (5-5-5),Punches to Head From Mount,Kevin Ferguson,27541033b97c076d,L,0,0,5,21,23%,14,30,2,5,40%,0,0,212,5,21,23%,4,13,1,7,0,1,4,20,0,0,1,1,Matt Mitrione,ba280572acfba13f,W,1,0,44,56,78%,63,75,0,0,None,4,0,197,44,56,78%,28,40,5,5,11,11,18,27,4,6,22,23
fc2badbeebf85ebf,"August 01, 2010","San Diego, California, USA",None, Decision - Split ,3,5:00,3 Rnd (5-5-5),None,Sam Stout,501b07aec9b8fc2d,L,0,1,70,181,38%,76,187,0,1,0%,1,0,48,70,181,38%,40,147,13,16,17,18,59,166,4,8,7,7,Jeremy Stephens,18968f97ad34f15c,W,1,1,55,119,46%,64,128,3,5,60%,0,0,72,55,119,46%,41,103,7,8,7,8,47,110,5,6,3,3
bb58aad30b58b1e4,"August 01, 2010","San Diego, California, USA",Welterweight Bout, Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),None,Josh Koscheck,dd37fd509af89f15,W,1,0,19,29,65%,83,93,4,6,66%,1,0,722,19,29,65%,11,21,7,7,1,1,2,10,0,0,17,19,Paul Daley,23725c826c481e7f,L,0,0,11,28,39%,14,31,0,0,None,0,0,02,11,28,39%,10,26,1,2,0,0,7,22,1,3,3,3
1572dbb2433d2201,"August 01, 2010","San Diego, California, USA",None, KO/TKO ,1,3:35,5 Rnd (5-5-5-5-5),Punches to Head From Mount,Lyoto Machida,f7a7f7118d4b01b6,L,0,0,9,11,81%,10,12,2,2,100%,0,0,53,9,11,81%,6,7,3,3,0,1,5,7,3,3,1,1,Mauricio Rua,140745cbbcb023ac,W,1,1,17,28,60%,24,35,0,1,0%,0,0,34,17,28,60%,11,20,1,1,5,7,7,18,4,4,6,6
a2e7273a95d5db4a,"August 01, 2010","San Diego, California, USA",Lightweight Bout, Submission ,2,3:41,3 Rnd (5-5-5),Guillotine Choke From Front Headlock,Paul Kelly,aac5ac38148f0528,W,1,0,47,73,64%,110,145,0,0,None,3,2,325,47,73,64%,41,67,6,6,0,0,9,19,2,5,36,49,Matt Veach,5731cc327790b731,L,0,0,4,9,44%,9,14,1,1,100%,2,0,146,4,9,44%,4,8,0,1,0,0,2,6,0,0,2,3
867904bc58d656df,"August 01, 2010","San Diego, California, USA",None, KO/TKO ,3,2:08,3 Rnd (5-5-5),Kick to Body At Distance,DaMarques Johnson,322a56923b396b4d,W,1,1,34,108,31%,42,117,0,0,None,1,1,39,34,108,31%,31,103,3,5,0,0,29,101,2,4,3,3,Brad Blackburn,7e69a4b0961aa555,L,0,0,59,132,44%,83,165,4,5,80%,2,0,191,59,132,44%,32,88,12,22,15,22,55,124,1,4,3,4
3a1d4016452477f5,"August 01, 2010","San Diego, California, USA",Welterweight Bout, Decision - Split ,3,5:00,3 Rnd (5-5-5),None,Nick Osipczak,5b407acfe0ef9b76,L,0,0,28,41,68%,49,63,2,4,50%,1,0,147,28,41,68%,9,21,15,16,4,4,8,19,20,22,0,0,Rick Story,5b5307450405abf0,W,1,0,31,72,43%,83,130,3,10,30%,1,0,595,31,72,43%,21,58,10,13,0,1,5,25,6,8,20,39
e1f77d40503e5259,"August 01, 2010","San Diego, California, USA",Light Heavyweight Bout, Submission ,1,4:55,3 Rnd (5-5-5),Anaconda Choke From Front Headlock,Alexander Gustafsson,3c6976f8182d9527,L,0,0,0,5,0%,0,5,0,2,0%,0,0,25,0,5,0%,0,4,0,1,0,0,0,1,0,4,0,0,Phil Davis,902ab9197b83d0db,W,1,0,14,18,77%,28,34,1,5,20%,1,0,221,14,18,77%,4,8,4,4,6,6,1,2,6,6,7,10
354a92ca4fd824a1,"August 01, 2010","San Diego, California, USA",None, KO/TKO ,2,2:50,3 Rnd (5-5-5),Punches to Head On Ground,Kendall Grove,234f3767ff0e5701,L,0,1,9,26,34%,36,55,0,0,None,3,1,107,9,26,34%,7,24,2,2,0,0,3,16,3,7,3,3,Mark Munoz,179f1948dc234f1f,W,1,0,25,60,41%,38,75,1,8,12%,0,1,222,25,60,41%,17,52,8,8,0,0,3,11,1,3,21,46
38ea5a7a5b4932cb,"August 01, 2010","San Diego, California, USA",None, Submission ,2,4:30,3 Rnd (5-5-5),Armbar From North South,Terry Etim,33011768c3c4dc9a,L,0,0,7,20,35%,11,25,0,0,None,1,0,89,7,20,35%,3,12,0,2,4,6,6,18,1,1,0,1,Rafael Dos Anjos,6a2f7c151031653d,W,1,0,25,45,55%,45,69,2,3,66%,1,0,337,25,45,55%,16,34,3,3,6,8,2,17,5,5,18,23
5a6861ca6d7fd021,"August 01, 2010","San Diego, California, USA",Welterweight Bout, KO/TKO ,3,4:40,3 Rnd (5-5-5),Punches to Head At Distance,Matt Hughes,621a6c59f88a44fe,W,1,2,70,123,56%,71,124,0,1,0%,0,0,104,70,123,56%,32,81,6,6,32,36,50,100,19,22,1,1,Renzo Gracie,aae0897825336b1a,L,0,0,34,109,31%,34,109,0,1,0%,0,0,00,34,109,31%,16,86,14,18,4,5,29,103,5,6,0,0
29c9e57b23116aa2,"August 01, 2010","San Diego, California, USA",None, Decision - Unanimous ,5,5:00,5 Rnd (5-5-5-5-5),None,BJ Penn,73c7cfa551289285,L,0,0,71,262,27%,72,263,0,0,None,0,0,00,71,262,27%,60,248,7,10,4,4,63,247,8,15,0,0,Frankie Edgar,f2688492b9a525a3,W,1,0,61,232,26%,63,234,1,13,7%,0,0,05,61,232,26%,39,179,14,32,8,21,58,222,2,9,1,1
63f744d672fbb8b4,"August 01, 2010","San Diego, California, USA",None, Decision - Unanimous ,5,5:00,5 Rnd (5-5-5-5-5),None,Anderson Silva,1f454354805b6f75,W,1,1,61,111,54%,62,112,0,0,None,0,0,82,61,111,54%,29,64,6,10,26,37,57,102,0,0,4,9,Demian Maia,427b5953ac8e3a27,L,0,0,10,52,19%,11,53,0,13,0%,0,0,04,10,52,19%,9,46,0,3,1,3,8,48,2,4,0,0
8afb878a0900372e,"August 01, 2010","San Diego, California, USA",Welterweight Bout, Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),None,Charlie Brenneman,98f6da59d765ec94,W,1,0,33,53,62%,95,116,6,10,60%,0,0,528,33,53,62%,13,30,18,19,2,4,6,20,2,3,25,30,Jason High,e5d03e4d966126bd,L,0,0,12,31,38%,25,45,0,0,None,3,2,163,12,31,38%,9,25,3,4,0,2,8,23,3,7,1,1
9eaea5e0165802d0,"August 01, 2010","San Diego, California, USA",Middleweight Bout, KO/TKO ,1,4:49,3 Rnd (5-5-5),Punches to Head At Distance,Gerald Harris,c4b81cdecd5d6abe,W,1,2,17,37,45%,17,37,0,0,None,0,0,07,17,37,45%,17,36,0,1,0,0,14,31,0,0,3,6,Mario Miranda,df2bf09c99594848,L,0,1,16,40,40%,33,63,0,0,None,0,0,40,16,40,40%,8,28,1,3,7,9,12,33,1,4,3,3
713c9b6d0abe5cfc,"August 01, 2010","San Diego, California, USA",Middleweight Bout, TKO - Doctor's Stoppage ,2,2:47,3 Rnd (5-5-5),Facial Cuts,Yushin Okami,acff437707625fc7,W,1,1,50,72,69%,57,80,0,0,None,0,0,151,50,72,69%,48,70,2,2,0,0,41,60,0,0,9,12,Lucio Linhares,a780d16cf7eed44d,L,0,0,8,44,18%,9,45,0,2,0%,0,0,00,8,44,18%,3,36,0,0,5,8,8,44,0,0,0,0
2e8217f029c25a3a,"August 01, 2010","San Diego, California, USA",Lightweight Bout, KO/TKO ,1,4:13,3 Rnd (5-5-5),Punches to Head On Ground,Caol Uno,eb1723480fa2f96c,L,0,0,6,28,21%,10,34,0,0,None,0,0,00,6,28,21%,2,17,0,2,4,9,6,28,0,0,0,0,Gleison Tibau,75e5fec9f72910ef,W,1,1,22,59,37%,26,65,1,1,100%,0,0,89,22,59,37%,21,58,0,0,1,1,6,36,1,2,15,21
b32acf1c70321321,"August 01, 2010","San Diego, California, USA",Lightweight Bout, Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),None,Rob Emerson,dc0f07928009a127,L,0,1,24,74,32%,45,96,0,1,0%,1,0,19,24,74,32%,16,65,2,2,6,7,11,51,11,21,2,2,Nik Lentz,6fb1ba67bef41b37,W,1,0,46,96,47%,79,133,4,14,28%,1,0,533,46,96,47%,26,72,16,19,4,5,12,42,12,19,22,35
c16403197580e0af,"August 01, 2010","San Diego, California, USA",Lightweight Bout, Decision - Split ,3,5:00,3 Rnd (5-5-5),None,Jacob Volkmann,6f81b6de2557739a,W,1,0,24,57,42%,79,125,5,6,83%,0,0,601,24,57,42%,19,52,5,5,0,0,3,24,1,1,20,32,Ronys Torres,cce79e827569f26e,L,0,0,20,50,40%,32,63,3,4,75%,0,1,187,20,50,40%,13,42,2,2,5,6,8,27,7,16,5,7
eeb8b25df8543e0f,"August 01, 2010","San Diego, California, USA",Lightweight Bout, Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),None,Andre Winner,b45d6b73f4ca4467,W,1,0,61,198,30%,74,211,0,0,None,0,0,42,61,198,30%,32,152,13,29,16,17,47,184,13,13,1,1,Rafaello Oliveira,15b1b21cd743d652,L,0,0,52,146,35%,64,159,0,6,0%,0,0,97,52,146,35%,28,110,5,10,19,26,45,133,7,13,0,0
2328c7832a356a6d,"August 01, 2010","San Diego, California, USA",None, Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),None,Ross Pearson,4f732e58ed907eff,W,1,0,54,159,33%,64,170,1,1,100%,0,1,60,54,159,33%,36,134,4,6,14,19,49,152,3,3,2,4,Dennis Siver,5f87a5c00b3d17ed,L,0,0,39,225,17%,39,228,2,5,40%,0,1,70,39,225,17%,28,204,5,8,6,13,35,209,3,13,1,3
516868e246064e2b,"August 01, 2010","San Diego, California, USA",Middleweight Bout, KO/TKO ,2,0:29,3 Rnd (5-5-5),Punches to Head At Distance,Nate Quarry,52cae54377b433b7,L,0,0,19,71,26%,19,72,0,1,0%,0,0,00,19,71,26%,4,52,2,4,13,15,17,60,2,11,0,0,Jorge Rivera,cb46dface0e28a2c,W,1,3,29,65,44%,58,104,0,0,None,0,0,89,29,65,44%,24,58,3,4,2,3,15,37,10,20,4,8
17cda9957f96883f,"August 01, 2010","San Diego, California, USA",None, KO/TKO ,1,0:39,3 Rnd (5-5-5),Punch to Head At Distance,Roy Nelson,3f7c14c7eca7195d,W,1,1,9,15,60%,9,15,0,0,None,0,0,08,9,15,60%,9,15,0,0,0,0,3,6,0,0,6,9,Stefan Struve,ebc1f40e00e0c481,L,0,0,2,5,40%,2,5,0,0,None,0,0,00,2,5,40%,0,3,0,0,2,2,2,5,0,0,0,0
8d986c9ee38daf19,"August 01, 2010","San Diego, California, USA",None, Submission ,3,2:52,3 Rnd (5-5-5),Rear Naked Choke,Kenny Florian,cb139171ed1b69fe,W,1,0,51,186,27%,74,210,1,2,50%,1,0,105,51,186,27%,40,172,6,7,5,7,42,172,3,5,6,9,Takanori Gomi,3be081c29bf734d9,L,0,0,20,116,17%,20,116,0,1,0%,0,0,08,20,116,17%,11,84,9,28,0,4,20,115,0,1,0,0
828776734a528b62,"August 01, 2010","San Diego, California, USA",Middleweight Bout, Submission ,1,0:45,3 Rnd (5-5-5),Heel Hook On Ground,Rousimar Palhares,8ddf9c51c5fdea75,W,1,0,0,1,0%,0,1,0,0,None,1,0,07,0,1,0%,0,1,0,0,0,0,0,0,0,0,0,1,Tomasz Drwal,679a9054e2815943,L,0,0,0,2,0%,0,2,0,0,None,0,0,00,0,2,0%,0,2,0,0,0,0,0,2,0,0,0,0
103b36a1b9d98102,"August 01, 2010","San Diego, California, USA",Welterweight Bout, Submission ,2,3:30,3 Rnd (5-5-5),Rear Naked Choke,Ricardo Almeida,91186547a7f3f758,W,1,0,15,27,55%,24,36,5,11,45%,1,0,426,15,27,55%,13,24,2,3,0,0,1,2,10,18,4,7,Matt Brown,31123249b0bbf52e,L,0,0,6,10,60%,23,28,0,0,None,0,0,16,6,10,60%,0,4,3,3,3,3,3,7,3,3,0,0
0ae251dd5c0b5304,"August 01, 2010","San Diego, California, USA",Welterweight Bout, KO/TKO ,1,2:47,3 Rnd (5-5-5),Punches to Head From Back Control,Nate Diaz,8355922d564b152c,W,1,1,34,60,56%,54,84,0,0,None,0,0,74,34,60,56%,27,53,2,2,5,5,14,35,2,2,18,23,Rory Markham,23a16ebe733e3041,L,0,0,3,22,13%,3,22,0,0,None,0,0,00,3,22,13%,1,19,1,2,1,1,1,19,2,3,0,0
3b8e793ed8151a51,"August 01, 2010","San Diego, California, USA",Lightweight Bout, Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),None,Jim Miller,d1941565abf50b16,W,1,0,23,67,34%,42,89,1,2,50%,3,1,97,23,67,34%,12,54,5,7,6,6,14,50,6,10,3,7,Mark Bocek,cf9d24e4bd0cf2ce,L,0,0,17,45,37%,52,81,4,8,50%,1,0,591,17,45,37%,7,34,7,8,3,3,6,29,8,9,3,7
d89e004e3992c5a4,"August 01, 2010","San Diego, California, USA",Welterweight Bout, Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),None,Ben Saunders,484acc7b0f856ce9,L,0,0,17,30,56%,31,44,0,0,None,0,0,43,17,30,56%,4,17,6,6,7,7,4,14,13,16,0,0,Jon Fitch,6f018c039b4d5d80,W,1,0,72,99,72%,212,247,2,7,28%,0,0,733,72,99,72%,41,65,17,20,14,14,11,20,23,32,38,47
e74e3c2a96fa9c55,"August 01, 2010","San Diego, California, USA",None, Submission ,2,4:20,3 Rnd (5-5-5),Rear Naked Choke,Kurt Pellegrino,aa1952ec0b3dd8e1,W,1,0,16,29,55%,71,91,1,1,100%,2,1,407,16,29,55%,16,28,0,0,0,1,0,4,2,4,14,21,Fabricio Camoes,7abe471b61725980,L,0,0,8,11,72%,19,22,1,5,20%,2,0,100,8,11,72%,6,9,1,1,1,1,3,5,4,4,1,2
5755a68d39867abc,"August 01, 2010","San Diego, California, USA",None, KO/TKO ,1,3:48,5 Rnd (5-5-5-5-5),Punches to Head On Ground,Frank Mir,1ff9589f9065a9ed,L,0,0,3,10,30%,3,10,0,0,None,0,0,03,3,10,30%,2,9,1,1,0,0,2,9,1,1,0,0,Shane Carwin,68dd7b3783c19f9c,W,1,1,49,63,77%,74,89,0,2,0%,0,0,153,49,63,77%,31,44,1,1,17,18,1,6,33,37,15,20
d0e4876ab954d27d,"August 01, 2010","San Diego, California, USA",None, Decision - Unanimous ,5,5:00,5 Rnd (5-5-5-5-5),None,Georges St-Pierre,6506c1d34da9c013,W,1,0,59,79,74%,174,201,11,11,100%,6,1,1234,59,79,74%,35,54,17,18,7,7,10,18,0,0,49,61,Dan Hardy,473ce3aa581251a2,L,0,0,4,27,14%,42,72,0,0,None,0,0,37,4,27,14%,3,24,0,1,1,2,1,21,0,1,3,5
a41be337367884e6,"August 01, 2010","San Diego, California, USA",Welterweight Bout, Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),None,Mike Pierce,236a37d96d476164,W,1,0,39,76,51%,90,131,6,10,60%,0,0,694,39,76,51%,29,62,3,5,7,9,15,38,2,5,22,33,Julio Paulino,60c72f7459827881,L,0,0,17,62,27%,31,76,0,0,None,0,0,00,17,62,27%,11,51,5,7,1,4,14,56,3,6,0,0
dd56acbfb08aa6b2,"August 01, 2010","San Diego, California, USA",Heavyweight Bout, KO/TKO ,1,0:47,3 Rnd (5-5-5),Punches to Head At Distance,Brendan Schaub,89a407032911e27e,W,1,1,25,36,69%,30,41,0,0,None,0,0,03,25,36,69%,25,36,0,0,0,0,9,15,11,16,5,5,Chase Gormley,052ceb8976695342,L,0,0,2,6,33%,2,6,0,2,0%,0,0,00,2,6,33%,2,6,0,0,0,0,2,5,0,1,0,0
eb62bfcd3d96a182,"August 01, 2010","San Diego, California, USA",None, KO/TKO ,1,2:01,3 Rnd (5-5-5),Punch to Head On Ground,John Howard,fc31f896cde2bc2e,W,1,0,6,8,75%,8,11,1,1,100%,0,0,49,6,8,75%,4,6,0,0,2,2,2,4,0,0,4,4,Daniel Roberts,22edaf53ad59a967,L,0,0,7,17,41%,21,33,1,1,100%,1,1,55,7,17,41%,7,17,0,0,0,0,1,4,0,0,6,13
f63a647b74359194,"August 01, 2010","San Diego, California, USA",Lightweight Bout, KO/TKO ,1,0:44,3 Rnd (5-5-5),to          Ankle Injury,Duane Ludwig,84ac950d4c1722dd,L,0,0,1,5,20%,1,5,0,0,None,0,0,03,1,5,20%,1,5,0,0,0,0,1,5,0,0,0,0,Darren Elkins,92a9aa9c93192871,W,1,0,0,2,0%,0,2,1,2,50%,0,0,10,0,2,0%,0,2,0,0,0,0,0,2,0,0,0,0
2270b89b17067838,"August 01, 2010","San Diego, California, USA",Light Heavyweight Bout, Decision - Split ,3,5:00,3 Rnd (5-5-5),None,Eliot Marshall,a08d909a5be6f410,L,0,0,19,97,19%,19,97,0,0,None,0,0,00,19,97,19%,11,85,5,8,3,4,19,97,0,0,0,0,Vladimir Matyushenko,ccdd90bd1fc7dab6,W,1,0,28,91,30%,35,98,2,3,66%,0,0,87,28,91,30%,13,72,0,0,15,19,27,86,1,3,0,2
9368a80ba62d87e2,"August 01, 2010","San Diego, California, USA",None, Submission ,2,3:40,3 Rnd (5-5-5),Arm Triangle From Side Control,Clay Guida,c47df9303d318c67,W,1,0,14,33,42%,72,102,2,2,100%,1,0,448,14,33,42%,9,27,3,3,2,3,1,14,1,1,12,18,Shannon Gugerty,9f1641c08cf8fbe2,L,0,0,1,7,14%,6,12,0,1,0%,3,0,02,1,7,14%,1,7,0,0,0,0,0,6,0,0,1,1
275c22a93bdd84d8,"August 01, 2010","San Diego, California, USA",Middleweight Bout, KO/TKO ,1,3:01,3 Rnd (5-5-5),to          Eye Injury,Alessio Sakara,7f955f71fa2ce7ac,W,1,1,13,29,44%,13,29,0,0,None,0,0,01,13,29,44%,7,22,4,5,2,2,12,28,0,0,1,1,James Irvin,a7f4d0902bb64092,L,0,0,6,16,37%,6,16,0,0,None,0,0,00,6,16,37%,2,11,0,0,4,5,6,16,0,0,0,0
d215c4e6dc1346ae,"August 01, 2010","San Diego, California, USA",Heavyweight Bout, KO/TKO ,3,1:16,3 Rnd (5-5-5),Elbows to Body On Ground      Submission to Strikes,Cheick Kongo,1eacf73d6a0055dc,W,1,0,53,94,56%,137,187,9,9,100%,0,0,507,53,94,56%,25,60,19,21,9,13,10,39,17,22,26,33,Paul Buentello,f0abbb6f3444dae7,L,0,0,3,29,10%,5,31,0,0,None,0,0,00,3,29,10%,3,29,0,0,0,0,2,22,1,5,0,2
7aa7b0c5706a0492,"August 01, 2010","San Diego, California, USA",None, KO/TKO ,1,3:53,3 Rnd (5-5-5),Punches to Head On Ground,Junior Dos Santos,63def5a5662a6917,W,1,1,20,35,57%,20,35,0,0,None,0,0,09,20,35,57%,14,27,5,7,1,1,10,21,0,0,10,14,Gabriel Gonzaga,270b89c00ef0c55c,L,0,0,9,19,47%,9,19,1,1,100%,0,0,01,9,19,47%,2,10,1,2,6,7,9,19,0,0,0,0
43f0495855470427,"August 01, 2010","San Diego, California, USA",None, KO/TKO ,1,3:19,3 Rnd (5-5-5),Elbow to Head From Guard,Brandon Vera,fa315e6c77eee106,L,0,0,5,8,62%,7,11,0,0,None,0,0,00,5,8,62%,3,5,1,1,1,2,1,4,1,1,3,3,Jon Jones,07f72a2a7591b409,W,1,0,11,17,64%,26,33,2,3,66%,0,0,163,11,17,64%,9,14,1,1,1,2,1,3,1,1,9,13
e892b4a03304f2a4,"August 01, 2010","San Diego, California, USA",Middleweight Bout, Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),None,CB Dollaway,5d7bdab5e03e3216,W,1,0,25,73,34%,72,124,5,7,71%,1,1,379,25,73,34%,12,51,12,19,1,3,9,36,7,14,9,23,Goran Reljic,132f860d02953f4c,L,0,0,20,50,40%,40,70,1,1,100%,3,1,125,20,50,40%,7,31,10,12,3,7,17,41,1,6,2,3
3b0258eb19d66f8f,"August 01, 2010","San Diego, California, USA",None, Submission ,1,1:41,3 Rnd (5-5-5),Kneebar From Inoki-Ali Position,Chris Lytle,91acd6910b802a9e,W,1,0,2,14,14%,2,14,0,0,None,1,0,00,2,14,14%,2,14,0,0,0,0,2,14,0,0,0,0,Brian Foster,3dc3022232b79c7a,L,0,0,5,22,22%,6,23,1,1,100%,0,0,16,5,22,22%,5,21,0,0,0,1,4,21,0,0,1,1
0ea087a71863184d,"August 01, 2010","San Diego, California, USA",Light Heavyweight Bout, TKO - Doctor's Stoppage ,3,1:04,3 Rnd (5-5-5),Facial Cut,Krzysztof Soszynski,59583ff832fe9d68,W,1,0,48,123,39%,57,134,0,1,0%,0,0,76,48,123,39%,37,104,4,8,7,11,37,99,11,24,0,0,Stephan Bonnar,c6a33ff198aaaeeb,L,0,0,36,117,30%,56,138,2,5,40%,0,0,165,36,117,30%,19,93,10,14,7,10,19,82,17,33,0,2
e716f8079c60bc66,"August 01, 2010","San Diego, California, USA",Heavyweight Bout, TKO - Doctor's Stoppage ,2,5:00,3 Rnd (5-5-5),Facial Cut,Mirko Filipovic,c32fb8c0f6471a4d,W,1,0,29,63,46%,65,102,0,0,None,1,0,211,29,63,46%,23,57,5,5,1,1,17,42,3,3,9,18,Anthony Perosh,4b4753d19489297f,L,0,0,9,25,36%,10,26,0,11,0%,0,0,39,9,25,36%,2,18,0,0,7,7,8,24,1,1,0,0
aefca2869c87eb11,"August 01, 2010","San Diego, California, USA",Light Heavyweight Bout, KO/TKO ,3,2:10,3 Rnd (5-5-5),Punch to Head At Distance,Ryan Bader,c0ab242c40decc55,W,1,1,29,62,46%,55,89,3,9,33%,0,0,276,29,62,46%,17,48,5,7,7,7,14,43,10,12,5,7,Keith Jardine,b9d0fd83bb8a147a,L,0,0,15,74,20%,18,77,0,0,None,0,0,00,15,74,20%,9,64,2,2,4,8,13,71,2,3,0,0
b4d624bdc27dff83,"August 01, 2010","San Diego, California, USA",None, Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),None,George Sotiropoulos,896c322f56b8be5a,W,1,0,20,87,22%,47,116,2,3,66%,3,1,319,20,87,22%,18,82,2,5,0,0,18,84,1,2,1,1,Joe Stevenson,79899ecf62020f6d,L,0,0,7,31,22%,9,33,3,6,50%,2,0,289,7,31,22%,4,24,0,1,3,6,6,29,1,1,0,1
241a722f3b042c59,"August 01, 2010","San Diego, California, USA",Middleweight Bout, Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),None,Wanderlei Silva,a1f6999fe57236e0,W,1,1,42,165,25%,47,171,1,1,100%,1,0,61,42,165,25%,16,126,4,6,22,33,33,137,2,14,7,14,Michael Bisping,2b93ebd9f5417ad2,L,0,0,32,137,23%,38,144,5,9,55%,0,0,43,32,137,23%,21,121,7,10,4,6,29,127,3,10,0,0
ca93e3f69fa3d725,"August 01, 2010","San Diego, California, USA",None, KO/TKO ,1,2:20,3 Rnd (5-5-5),Punch to Head At Distance,Cain Velasquez,0ff11cc094e887bc,W,1,1,23,45,51%,23,45,0,0,None,0,0,03,23,45,51%,16,33,1,4,6,8,16,38,2,2,5,5,Antonio Rodrigo Nogueira,ee9d73f4fee9cbdd,L,0,0,3,22,13%,3,22,0,0,None,0,0,00,3,22,13%,3,22,0,0,0,0,3,22,0,0,0,0
20628fd4e19a97e4,"August 01, 2010","San Diego, California, USA",Heavyweight Bout, Decision - Majority ,3,5:00,3 Rnd (5-5-5),None,Chris Tuchscherer,df05aa15b2d66f57,W,1,0,24,64,37%,45,88,1,7,14%,1,0,257,24,64,37%,13,53,2,2,9,9,17,51,7,12,0,1,Tim Hague,219a254e15d60135,L,0,0,34,70,48%,53,90,1,1,100%,1,0,254,34,70,48%,24,56,8,12,2,2,10,36,14,21,10,13
adddc6e46da5ca19,"August 01, 2010","San Diego, California, USA",Light Heavyweight Bout, Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),None,Phil Davis,902ab9197b83d0db,W,1,0,48,103,46%,104,169,3,4,75%,1,0,645,48,103,46%,26,71,21,26,1,6,5,33,4,5,39,65,Brian Stann,579fcdfcabd23a7b,L,0,0,5,27,18%,5,27,0,0,None,0,0,00,5,27,18%,0,19,2,3,3,5,4,26,1,1,0,0
840863604b38a33f,"August 01, 2010","San Diego, California, USA",Lightweight Bout, Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),None,Rob Emerson,dc0f07928009a127,W,1,0,26,53,49%,40,71,7,11,63%,0,0,548,26,53,49%,9,32,8,9,9,12,8,26,7,9,11,18,Phillipe Nover,64360e618823a8e4,L,0,0,19,48,39%,36,66,0,1,0%,2,1,81,19,48,39%,7,31,8,11,4,6,12,35,7,7,0,6
fb9b03644f559604,"August 01, 2010","San Diego, California, USA",Lightweight Bout, Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),None,Melvin Guillard,ccd1299e0345e0ce,W,1,0,34,81,41%,39,86,0,0,None,0,2,96,34,81,41%,23,65,6,10,5,6,24,63,2,6,8,12,Ronys Torres,cce79e827569f26e,L,0,0,6,49,12%,44,91,5,13,38%,1,0,343,6,49,12%,6,46,0,3,0,0,5,40,1,5,0,4
1fc065e1d3243594,"August 01, 2010","San Diego, California, USA",Lightweight Bout, Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),None,Mac Danzig,86f582852a5b240a,W,1,0,62,126,49%,146,219,3,6,50%,0,1,286,62,126,49%,45,105,9,13,8,8,45,97,4,12,13,17,Justin Buchholz,231926533134ec1f,L,0,0,30,130,23%,36,141,0,0,None,1,1,144,30,130,23%,24,120,2,5,4,5,20,103,7,17,3,10
2bf24d9c33bb4d49,"August 01, 2010","San Diego, California, USA",None, KO/TKO ,1,2:23,3 Rnd (5-5-5),Punch to Head At Distance,Matt Serra,86dfed7cc24a9fa7,W,1,1,12,36,33%,12,36,0,0,None,0,0,03,12,36,33%,7,25,3,9,2,2,8,32,0,0,4,4,Frank Trigg,d2d37e8eeb3abc8d,L,0,0,6,21,28%,6,21,0,0,None,0,0,00,6,21,28%,6,21,0,0,0,0,6,21,0,0,0,0
