fightId,date,location,weightClass,decisionMethod,fightLastRound,fightTime,fightTimeFormat,fightDetails,f1Name,f1Id,f1Result,f1ResultEncode,f1Knockdown,f1SigStrikesLandedTotal,f1SigStrikesAttTotal,f1SigStrikesPercentTotal,f1StrikesLandedTotal,f1StrikesAttTotal,f1TakedownLanded,f1TakedownAtt,f1TakedownPercent,f1SubmissionAtt,f1Rev,f1TimeControl,f1SigStrikesLanded,f1SigStrikesAtt,f1SigStrikesPercent,f1HeadSigStrikesLanded,f1HeadSigStrikesAtt,f1BodySigStrikesLanded,f1BodySigStrikesAtt,f1LegSigStrikesLanded,f1LegSigStrikesAtt,f1DistanceSigStrikesLanded,f1DistanceSigStrikesAtt,f1ClinchSigStrikesLanded,f1ClinchSigStrikesAtt,f1GroundSigStrikesLanded,f1GroundSigStrikesAtt,f2Name,f2Id,f2Result,f2ResultEncode,f2Knockdown,f2SigStrikesLandedTotal,f2SigStrikesAttTotal,f2SigStrikesPercentTotal,f2StrikesLandedTotal,f2StrikesAttTotal,f2TakedownLanded,f2TakedownAtt,f2TakedownPercent,f2SubmissionAtt,f2Rev,f2TimeControl,f2SigStrikesLanded,f2SigStrikesAtt,f2SigStrikesPercent,f2HeadSigStrikesLanded,f2HeadSigStrikesAtt,f2BodySigStrikesLanded,f2BodySigStrikesAtt,f2LegSigStrikesLanded,f2LegSigStrikesAtt,f2DistanceSigStrikesLanded,f2DistanceSigStrikesAtt,f2ClinchSigStrikesLanded,f2ClinchSigStrikesAtt,f2GroundSigStrikesLanded,f2GroundSigStrikesAtt
f24db9d7c3636a2a,"January 11, 2010","Fairfax, Virginia, USA",None, Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),None,Chris Lytle,91acd6910b802a9e,W,1,0,102,194,52%,212,304,2,3,66%,0,0,479,102,194,52%,54,131,42,57,6,6,56,128,43,63,3,3,Paul Taylor,9b74de674c355425,L,0,0,85,160,53%,133,209,0,2,0%,0,0,64,85,160,53%,42,109,15,23,28,28,48,105,37,55,0,0
781017bfa44d4058,"January 11, 2010","Fairfax, Virginia, USA",None, KO/TKO ,2,4:15,3 Rnd (5-5-5),Punches to Head On Ground,Luiz Cane,24b033b3daf1c9df,W,1,1,41,78,52%,41,78,0,0,None,0,0,13,41,78,52%,37,72,3,5,1,1,28,60,2,5,11,13,Rameau Thierry Sokoudjou,d1152823307d7e7c,L,0,0,28,82,34%,28,82,0,1,0%,0,0,00,28,82,34%,16,65,8,9,4,8,27,78,1,4,0,0
01d71345ba7ea6f9,"January 11, 2010","Fairfax, Virginia, USA",Light Heavyweight Bout, Decision - Split ,3,5:00,3 Rnd (5-5-5),None,Keith Jardine,b9d0fd83bb8a147a,W,1,1,50,131,38%,59,140,2,4,50%,0,0,220,50,131,38%,35,114,5,6,10,11,27,81,13,27,10,23,Brandon Vera,fa315e6c77eee106,L,0,1,48,86,55%,57,95,1,1,100%,0,0,38,48,86,55%,27,62,12,14,9,10,35,65,4,10,9,11
1776c84e3d22d7cc,"January 11, 2010","Fairfax, Virginia, USA",Middleweight Bout, Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),None,Michael Bisping,2b93ebd9f5417ad2,W,1,0,70,160,43%,77,167,1,3,33%,0,0,30,70,160,43%,52,133,14,21,4,6,65,145,5,15,0,0,Chris Leben,d43a048a880efdff,L,0,0,51,164,31%,62,176,1,2,50%,0,0,47,51,164,31%,22,117,12,24,17,23,43,142,8,22,0,0
1992dcae0699200e,"January 11, 2010","Fairfax, Virginia, USA",Middleweight Bout, Submission ,1,1:27,3 Rnd (5-5-5),Rear Naked Choke,Dan Miller,d0c29452d3272603,W,1,0,0,1,0%,8,11,0,0,None,2,0,62,0,1,0%,0,1,0,0,0,0,0,1,0,0,0,0,Rob Kimmons,054defd5420a551f,L,0,0,0,1,0%,1,2,0,1,0%,0,0,08,0,1,0%,0,1,0,0,0,0,0,1,0,0,0,0
2822226962195259,"January 11, 2010","Fairfax, Virginia, USA",Middleweight Bout, Submission ,1,1:28,3 Rnd (5-5-5),Kimura From North South,Mike Massenzio,5b2d7906aa894274,W,1,0,0,0,None,7,10,1,1,100%,1,0,81,0,0,---,0,0,0,0,0,0,0,0,0,0,0,0,Drew McFedries,1fd4fbdcc67de844,L,0,0,3,4,75%,9,10,0,0,None,1,0,00,3,4,75%,3,4,0,0,0,0,0,1,0,0,3,3
d23b05f33b741c47,"January 11, 2010","Fairfax, Virginia, USA",Light Heavyweight Bout, KO/TKO ,2,2:54,3 Rnd (5-5-5),Punches to Head From Back Control,Jason Brilz,497ba5b12a4bfc47,W,1,0,34,42,80%,96,108,1,1,100%,1,0,447,34,42,80%,29,37,5,5,0,0,0,0,0,0,34,42,Brad Morris,6803d4d6908354ac,L,0,0,4,4,100%,4,4,0,0,None,0,0,05,4,4,100%,3,3,0,0,1,1,4,4,0,0,0,0
f6ea148cfeb1aaf7,"January 11, 2010","Fairfax, Virginia, USA",Lightweight Bout, KO/TKO ,2,1:34,3 Rnd (5-5-5),Punches to Head From Back Control,Joe Lauzon,3bad7ef643840f67,W,1,0,23,54,42%,30,62,1,2,50%,2,0,37,23,54,42%,22,53,1,1,0,0,6,32,6,7,11,15,Kyle Bradley,a6959da32f0e6b5d,L,0,0,18,48,37%,19,49,0,0,None,0,0,02,18,48,37%,10,39,7,8,1,1,14,44,4,4,0,0
43e8fcd8e4d015fb,"January 11, 2010","Fairfax, Virginia, USA",None, Submission ,2,2:04,3 Rnd (5-5-5),Armbar From Inoki-Ali Position,Wilson Gouveia,af5b208e97f5d382,W,1,0,8,19,42%,8,19,1,1,100%,2,0,14,8,19,42%,3,13,1,1,4,5,7,18,1,1,0,0,Ryan Jensen,aae99701b21554e4,L,0,0,30,72,41%,45,90,2,2,100%,0,1,220,30,72,41%,28,69,0,1,2,2,5,17,1,1,24,54
830bf05d0ee635a1,"January 11, 2010","Fairfax, Virginia, USA",None, KO/TKO ,1,1:27,3 Rnd (5-5-5),Kick to Head At Distance,Alessio Sakara,7f955f71fa2ce7ac,W,1,1,7,10,70%,7,10,0,0,None,0,0,00,7,10,70%,3,6,3,3,1,1,4,7,2,2,1,1,Joe Vedepo,d35c3ed553b71fa2,L,0,0,7,9,77%,8,10,0,3,0%,0,0,23,7,9,77%,5,7,2,2,0,0,0,2,7,7,0,0
505d3d9b006014c8,"January 11, 2010","Fairfax, Virginia, USA",Light Heavyweight Bout, Submission ,1,4:53,3 Rnd (5-5-5),Arm Triangle From Side Control,Eric Schafer,f59f1d3a2ff13edd,W,1,0,24,38,63%,53,69,1,4,25%,2,1,196,24,38,63%,21,32,3,6,0,0,0,1,3,6,21,31,Houston Alexander,0541480fbf719d86,L,0,0,12,21,57%,22,31,0,0,None,0,0,32,12,21,57%,7,15,3,4,2,2,3,5,4,7,5,9
3818a33c9103c88f,"January 11, 2010","Fairfax, Virginia, USA",Middleweight Bout, Decision - Split ,3,5:00,3 Rnd (5-5-5),None,Alan Belcher,4130a743d9d22163,W,1,0,54,90,60%,67,103,0,0,None,0,0,144,54,90,60%,29,60,8,12,17,18,39,71,15,19,0,0,Ed Herman,06f36cf4bd97ec77,L,0,0,43,130,33%,86,175,5,12,41%,2,0,289,43,130,33%,33,110,9,16,1,4,24,96,9,19,10,15
d460961065f1198b,"January 11, 2010","Fairfax, Virginia, USA",Lightweight Bout, Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),None,Clay Guida,c47df9303d318c67,W,1,0,43,106,40%,67,133,10,18,55%,0,0,516,43,106,40%,19,79,7,9,17,18,17,67,20,29,6,10,Mac Danzig,86f582852a5b240a,L,0,0,36,108,33%,64,139,1,3,33%,0,0,34,36,108,33%,31,101,2,3,3,4,27,94,9,14,0,0
9fc232c3829a1ef0,"January 11, 2010","Fairfax, Virginia, USA",None, Decision - Split ,3,5:00,3 Rnd (5-5-5),None,Nate Diaz,8355922d564b152c,W,1,0,40,72,55%,114,157,5,11,45%,0,0,449,40,72,55%,21,47,13,19,6,6,4,23,21,27,15,22,Josh Neer,d1a1314976c50bef,L,0,0,26,50,52%,48,74,4,8,50%,4,0,336,26,50,52%,20,40,3,7,3,3,4,10,16,30,6,10
9a596aaa2b9a18db,"January 11, 2010","Fairfax, Virginia, USA",Welterweight Bout, Decision - Split ,3,5:00,3 Rnd (5-5-5),None,Ryo Chonan,55a7b2d4e54ffac9,W,1,0,23,58,39%,72,111,0,0,None,0,0,460,23,58,39%,11,43,7,9,5,6,6,17,2,4,15,37,Roan Carneiro,1c86754617d9813a,L,0,0,18,38,47%,68,92,2,6,33%,1,1,319,18,38,47%,16,36,1,1,1,1,6,17,2,3,10,18
81734d11cb6a8ebb,"January 11, 2010","Fairfax, Virginia, USA",None, Submission ,2,1:20,3 Rnd (5-5-5),Rear Naked Choke,Jason MacDonald,2be6596a9db33bf5,W,1,0,10,18,55%,59,74,2,2,100%,1,0,356,10,18,55%,10,18,0,0,0,0,3,8,1,2,6,8,Jason Lambert,5be86bb2f78fef2f,L,0,0,1,5,20%,2,6,0,0,None,2,0,00,1,5,20%,1,5,0,0,0,0,1,3,0,2,0,0
0568994b8323d640,"January 11, 2010","Fairfax, Virginia, USA",Light Heavyweight Bout, KO/TKO ,1,2:03,3 Rnd (5-5-5),Punches to Head On Ground,Tim Boetsch,c80095f6092271a7,W,1,1,15,31,48%,18,34,0,0,None,0,0,05,15,31,48%,11,27,3,3,1,1,8,22,1,1,6,8,Michael Patt,83d0de122f2f9664,L,0,0,9,21,42%,11,23,0,1,0%,0,0,00,9,21,42%,3,13,1,2,5,6,7,18,2,3,0,0
976f7f5e7537c62b,"January 11, 2010","Fairfax, Virginia, USA",None, Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),None,Kurt Pellegrino,aa1952ec0b3dd8e1,W,1,2,61,97,62%,100,138,1,2,50%,1,0,380,61,97,62%,50,85,8,9,3,3,22,46,9,15,30,36,Thiago Tavares,8a59d346dc976a10,L,0,0,18,72,25%,86,146,1,11,9%,0,0,206,18,72,25%,13,62,3,5,2,5,12,58,0,2,6,12
cafb86764ea92268,"January 11, 2010","Fairfax, Virginia, USA",Welterweight Bout, Decision - Split ,3,5:00,3 Rnd (5-5-5),None,Dong Hyun Kim,9bcf8603ceb25680,W,1,0,12,28,42%,18,36,3,14,21%,1,0,304,12,28,42%,11,27,1,1,0,0,4,17,4,4,4,7,Matt Brown,31123249b0bbf52e,L,0,0,48,79,60%,91,126,1,2,50%,2,0,308,48,79,60%,11,29,27,35,10,15,20,41,19,24,9,14
b74ecc368d3ecbc4,"January 11, 2010","Fairfax, Virginia, USA",Middleweight Bout, KO/TKO ,1,1:22,3 Rnd (5-5-5),Punches to Head At Distance,Nate Marquardt,a8e6a69796280f17,W,1,1,22,36,61%,27,41,0,0,None,0,0,11,22,36,61%,19,31,3,5,0,0,3,7,17,25,2,4,Martin Kampmann,8b69839f3555a67b,L,0,0,1,7,14%,2,8,0,0,None,0,0,08,1,7,14%,1,6,0,1,0,0,0,5,1,2,0,0
a34dc525a16ce375,"January 11, 2010","Fairfax, Virginia, USA",Middleweight Bout, Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),None,Dan Henderson,1ccf4e7caff270df,W,1,1,42,82,51%,49,89,0,0,None,0,0,147,42,82,51%,42,81,0,1,0,0,24,50,4,9,14,23,Rousimar Palhares,8ddf9c51c5fdea75,L,0,0,27,63,42%,29,65,2,16,12%,1,0,88,27,63,42%,23,57,2,3,2,3,22,53,4,8,1,2
c5574b79e31a1b2b,"January 11, 2010","Fairfax, Virginia, USA",Light Heavyweight Bout, KO/TKO ,3,0:39,3 Rnd (5-5-5),Kick to Body At Distance,Rich Franklin,d897897060f10a3a,W,1,1,71,136,52%,71,136,0,0,None,0,0,04,71,136,52%,36,97,10,13,25,26,64,121,4,12,3,3,Matt Hamill,98b80a717b9bda17,L,0,0,13,58,22%,17,62,1,6,16%,0,0,32,13,58,22%,7,52,2,2,4,4,8,46,4,10,1,2
3e126f482e9a84b8,"January 11, 2010","Fairfax, Virginia, USA",None, KO/TKO ,2,1:51,3 Rnd (5-5-5),Punch to Head At Distance,Rashad Evans,ee779c43a8926d52,W,1,1,13,35,37%,13,35,0,0,None,0,0,00,13,35,37%,9,31,1,1,3,3,13,32,0,3,0,0,Chuck Liddell,a390eb8a9b2df298,L,0,0,10,50,20%,10,50,0,0,None,0,0,00,10,50,20%,7,45,1,3,2,2,9,47,1,3,0,0
204fe39cf94f45dc,"January 11, 2010","Fairfax, Virginia, USA",Welterweight Bout, Submission ,2,2:28,3 Rnd (5-5-5),Armbar From Back Control,Ben Saunders,484acc7b0f856ce9,W,1,1,41,58,70%,56,74,1,1,100%,2,0,248,41,58,70%,22,37,16,18,3,3,31,46,4,6,6,6,Ryan Thomas,b732b326c362fb62,L,0,0,12,53,22%,32,78,0,7,0%,2,0,22,12,53,22%,7,44,2,4,3,5,9,42,3,11,0,0
c92a4fe402579c49,"January 11, 2010","Fairfax, Virginia, USA",Welterweight Bout, Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),None,Chris Wilson,a56607a451e4c70d,W,1,3,47,72,65%,111,142,2,2,100%,2,0,540,47,72,65%,28,46,17,24,2,2,20,40,6,8,21,24,Steve Bruno,2f3f12002564bb55,L,0,0,5,18,27%,8,21,1,13,7%,0,0,68,5,18,27%,2,14,1,1,2,3,5,18,0,0,0,0
c5e0e4ee11903076,"January 11, 2010","Fairfax, Virginia, USA",Light Heavyweight Bout, Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),None,Jon Jones,07f72a2a7591b409,W,1,0,42,102,41%,68,129,2,5,40%,0,0,256,42,102,41%,25,73,16,24,1,5,13,46,26,51,3,5,Andre Gusmao,cc300e9aa3063431,L,0,0,34,84,40%,46,98,0,1,0%,0,0,107,34,84,40%,11,49,11,20,12,15,19,43,15,41,0,0
4f7a7a0b67f085b3,"January 11, 2010","Fairfax, Virginia, USA",Heavyweight Bout, KO/TKO ,1,4:55,3 Rnd (5-5-5),Punch to Head At Distance,Cheick Kongo,1eacf73d6a0055dc,W,1,1,23,34,67%,38,50,2,2,100%,0,0,230,23,34,67%,9,16,3,4,11,14,6,11,5,6,12,17,Dan Evensen,dd8aec6de7035943,L,0,0,2,9,22%,3,10,0,0,None,2,0,00,2,9,22%,0,6,2,3,0,0,0,7,2,2,0,0
e2a61ec3bc83da98,"January 11, 2010","Fairfax, Virginia, USA",Welterweight Bout, Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),None,Tamdan McCrory,eff47295daf721a6,W,1,0,26,44,59%,44,64,4,7,57%,7,1,617,26,44,59%,22,39,4,5,0,0,2,9,8,11,16,24,Luke Cummo,93ce4ac89e3d7652,L,0,0,11,25,44%,42,61,1,2,50%,1,0,133,11,25,44%,2,11,6,11,3,3,4,13,5,8,2,4
31362d9ea15127b2,"January 11, 2010","Fairfax, Virginia, USA",None, Submission ,3,2:44,3 Rnd (5-5-5),Rear Naked Choke,Demian Maia,427b5953ac8e3a27,W,1,0,30,59,50%,103,145,2,4,50%,3,1,379,30,59,50%,26,53,3,4,1,2,2,9,3,5,25,45,Jason MacDonald,2be6596a9db33bf5,L,0,0,7,15,46%,36,45,0,2,0%,4,1,316,7,15,46%,4,12,0,0,3,3,2,8,2,2,3,5
c2fd7ee22721846c,"January 11, 2010","Fairfax, Virginia, USA",Lightweight Bout, Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),None,Kenny Florian,cb139171ed1b69fe,W,1,0,51,99,51%,65,113,5,7,71%,0,0,147,51,99,51%,38,77,6,13,7,9,29,69,10,16,12,14,Roger Huerta,daf1b84aebd6602b,L,0,0,33,103,32%,60,132,0,5,0%,0,0,78,33,103,32%,19,75,2,9,12,19,23,88,5,10,5,5
e915c1987050eac8,"January 11, 2010","Fairfax, Virginia, USA",None, KO/TKO ,1,0:12,3 Rnd (5-5-5),Punch to Head At Distance,Rob Emerson,dc0f07928009a127,W,1,1,3,3,100%,3,3,0,0,None,0,0,03,3,3,100%,3,3,0,0,0,0,2,2,0,0,1,1,Manvel Gamburyan,cc6f9d1e89f3449a,L,0,0,0,3,0%,0,3,0,0,None,0,0,00,0,3,0%,0,3,0,0,0,0,0,3,0,0,0,0
b2013a8b4ed68c8d,"January 11, 2010","Fairfax, Virginia, USA",Heavyweight Bout, Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),None,Brock Lesnar,513c6f1715e547a8,W,1,1,45,52,86%,96,107,5,6,83%,1,0,693,45,52,86%,15,22,27,27,3,3,5,10,7,7,33,35,Heath Herring,7450525c7ba032a0,L,0,0,9,21,42%,41,55,0,0,None,0,0,115,9,21,42%,3,14,5,6,1,1,1,7,7,11,1,3
a23b4817f0b773c8,"January 11, 2010","Fairfax, Virginia, USA",None, Decision - Unanimous ,5,5:00,5 Rnd (5-5-5-5-5),None,Georges St-Pierre,6506c1d34da9c013,W,1,3,131,226,57%,203,303,7,9,77%,1,1,673,131,226,57%,103,193,13,17,15,16,77,151,5,5,49,70,Jon Fitch,6f018c039b4d5d80,L,0,0,37,132,28%,96,193,0,6,0%,0,0,112,37,132,28%,22,109,12,19,3,4,26,107,6,18,5,7
8d26509990b6e518,"January 11, 2010","Fairfax, Virginia, USA",Lightweight Bout, Submission ,1,3:33,3 Rnd (5-5-5),Rear Naked Choke,Shannon Gugerty,9f1641c08cf8fbe2,W,1,0,3,8,37%,16,23,1,1,100%,2,0,190,3,8,37%,1,5,0,0,2,3,2,4,0,0,1,4,Dale Hartt,058e4e08a1ad8aba,L,0,0,1,6,16%,2,7,0,0,None,2,0,00,1,6,16%,0,4,0,0,1,2,1,6,0,0,0,0
62f487635d7a9bb0,"January 11, 2010","Fairfax, Virginia, USA",Welterweight Bout, KO/TKO ,2,2:29,3 Rnd (5-5-5),Punches to Head At Distance,Brad Blackburn,7e69a4b0961aa555,W,1,4,53,87,60%,84,120,0,0,None,0,0,219,53,87,60%,46,77,4,5,3,5,30,52,5,8,18,27,James Giboo,f74e037b97917027,L,0,0,9,33,27%,14,38,0,6,0%,0,0,28,9,33,27%,4,28,3,3,2,2,9,32,0,1,0,0
f8b6468621db85ca,"January 11, 2010","Fairfax, Virginia, USA",Middleweight Bout, Submission ,1,4:21,3 Rnd (5-5-5),Triangle Choke From Bottom Guard,Nate Loughran,cbf94e4c4af4ff6d,W,1,0,1,3,33%,10,12,0,0,None,2,0,00,1,3,33%,0,0,0,2,1,1,1,3,0,0,0,0,Johnny Rees,3ba3b5cc94498437,L,0,0,7,15,46%,10,19,0,0,None,0,0,246,7,15,46%,6,14,1,1,0,0,2,6,0,0,5,9
82f2afc6d7db44f3,"January 11, 2010","Fairfax, Virginia, USA",None, KO/TKO ,1,1:37,3 Rnd (5-5-5),Kick to Head At Distance,Rory Markham,23a16ebe733e3041,W,1,1,6,22,27%,6,22,0,0,None,0,0,01,6,22,27%,5,21,1,1,0,0,5,21,1,1,0,0,Brodie Farber,91d73ee59347ac16,L,0,0,18,32,56%,18,32,0,0,None,0,0,03,18,32,56%,16,30,0,0,2,2,17,30,1,2,0,0
b9b8509c568dc144,"January 11, 2010","Fairfax, Virginia, USA",Middleweight Bout, KO/TKO ,1,1:54,3 Rnd (5-5-5),Punches to Head At Distance,Tim Credeur,89b8d1bf1ff09d1d,W,1,1,19,68,27%,19,68,0,0,None,0,0,02,19,68,27%,19,66,0,2,0,0,17,66,0,0,2,2,Cale Yarbrough,a0b91014e9d16a76,L,0,0,6,22,27%,6,22,0,0,None,0,0,00,6,22,27%,2,17,2,2,2,3,6,22,0,0,0,0
403bed9fe983b10a,"January 11, 2010","Fairfax, Virginia, USA",None, Submission ,1,3:58,3 Rnd (5-5-5),Peruvian Necktie After Drop to Ground,CB Dollaway,5d7bdab5e03e3216,W,1,0,4,7,57%,9,12,0,1,0%,2,1,79,4,7,57%,2,5,1,1,1,1,0,2,3,3,1,2,Jesse Taylor,dd992d569aaebee6,L,0,0,4,13,30%,25,40,1,3,33%,0,0,139,4,13,30%,2,11,1,1,1,1,0,2,3,4,1,7
51ae1d8a663ae1fe,"January 11, 2010","Fairfax, Virginia, USA",Welterweight Bout, KO/TKO ,3,3:35,3 Rnd (5-5-5),to          Eye Injury,Kevin Burns,a6d8bfe9e0c8153b,W,1,0,37,83,44%,93,140,0,1,0%,0,0,17,37,83,44%,12,50,9,11,16,22,25,66,11,16,1,1,Anthony Johnson,365fee2da473b177,L,0,0,51,98,52%,106,157,5,6,83%,0,0,407,51,98,52%,27,71,15,16,9,11,33,71,13,16,5,11
333c9e6f3cc8f91e,"January 11, 2010","Fairfax, Virginia, USA",Heavyweight Bout, KO/TKO ,1,2:02,3 Rnd (5-5-5),Punches to Head From Side Control,Cain Velasquez,0ff11cc094e887bc,W,1,0,24,26,92%,79,83,1,1,100%,0,0,113,24,26,92%,23,25,1,1,0,0,0,1,1,1,23,24,Jake O'Brien,20bcc9966affb19c,L,0,0,1,1,100%,1,1,0,0,None,0,0,00,1,1,100%,1,1,0,0,0,0,1,1,0,0,0,0
9f14f080b08e6869,"January 11, 2010","Fairfax, Virginia, USA",None, Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),None,Frankie Edgar,f2688492b9a525a3,W,1,0,69,112,61%,124,171,10,11,90%,0,0,728,69,112,61%,51,94,11,11,7,7,10,19,5,8,54,85,Hermes Franca,e0ec3c3b6b611f7e,L,0,0,18,38,47%,63,94,0,0,None,1,0,00,18,38,47%,13,31,2,3,3,4,14,30,4,8,0,0
f039c93516e48253,"January 11, 2010","Fairfax, Virginia, USA",Featherweight Bout, Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),None,Darren Elkins,92a9aa9c93192871,L,0,0,121,253,47%,142,276,1,13,7%,0,0,84,121,253,47%,101,229,14,18,6,6,103,224,17,28,1,1,Nate Landwehr,583ee11abddfc581,W,1,0,118,234,50%,121,237,0,0,None,0,1,29,118,234,50%,96,211,8,9,14,14,96,206,22,28,0,0
512f2d10f92d0d36,"January 11, 2010","Fairfax, Virginia, USA",Light Heavyweight Bout, Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),None,Brandon Vera,fa315e6c77eee106,W,1,0,38,74,51%,51,89,2,4,50%,0,0,188,38,74,51%,17,49,12,14,9,11,12,37,22,31,4,6,Reese Andy,46e2ca71fd5089cb,L,0,0,30,53,56%,95,118,1,5,20%,0,0,220,30,53,56%,8,25,2,5,20,23,19,39,10,13,1,1
4eafb2657c3781f5,"January 11, 2010","Fairfax, Virginia, USA",Light Heavyweight Bout, KO/TKO ,1,1:01,3 Rnd (5-5-5),Punch to Head At Distance,Anderson Silva,1f454354805b6f75,W,1,1,13,13,100%,13,13,0,0,None,0,0,06,13,13,100%,11,11,0,0,2,2,5,5,0,0,8,8,James Irvin,a7f4d0902bb64092,L,0,0,0,3,0%,0,3,0,0,None,0,0,00,0,3,0%,0,2,0,0,0,1,0,3,0,0,0,0
bcefcb29bec709d6,"January 11, 2010","Fairfax, Virginia, USA",Lightweight Bout, Submission ,2,3:57,3 Rnd (5-5-5),Rear Naked Choke,Justin Buchholz,231926533134ec1f,W,1,0,24,80,30%,40,96,0,0,None,1,1,11,24,80,30%,13,56,8,13,3,11,15,61,9,19,0,0,Corey Hill,abbc737317f66b81,L,0,0,34,88,38%,44,98,2,2,100%,0,0,152,34,88,38%,27,77,6,8,1,3,21,63,12,18,1,7
13858ffdaaef5671,"January 11, 2010","Fairfax, Virginia, USA",None, KO/TKO ,1,0:36,3 Rnd (5-5-5),Punches to Head On Ground,Melvin Guillard,ccd1299e0345e0ce,W,1,2,10,15,66%,10,15,0,0,None,0,0,20,10,15,66%,10,15,0,0,0,0,4,5,0,0,6,10,Dennis Siver,5f87a5c00b3d17ed,L,0,0,0,1,0%,0,1,0,0,None,0,0,00,0,1,0%,0,1,0,0,0,0,0,1,0,0,0,0
66f0238fac31130f,"January 11, 2010","Fairfax, Virginia, USA",None, Submission ,3,4:48,3 Rnd (5-5-5),Triangle Choke From Bottom Guard,Cole Miller,282fa667ff9c51ed,W,1,0,41,141,29%,59,159,1,2,50%,2,1,126,41,141,29%,24,111,12,25,5,5,24,111,7,18,10,12,Jorge Gurgel,04d5718ed2661e8c,L,0,0,54,127,42%,76,151,3,3,100%,0,1,241,54,127,42%,34,101,0,2,20,24,38,95,13,24,3,8
bbe3d2a2ad8d204e,"January 11, 2010","Fairfax, Virginia, USA",Heavyweight Bout, Submission ,1,1:57,3 Rnd (5-5-5),Kimura From Mount,Gabriel Gonzaga,270b89c00ef0c55c,W,1,0,6,8,75%,16,19,1,1,100%,1,0,76,6,8,75%,1,3,2,2,3,3,3,4,0,0,3,4,Justin McCully,75f871836d41f90f,L,0,0,2,9,22%,2,9,0,0,None,0,0,00,2,9,22%,0,5,0,0,2,4,2,9,0,0,0,0
61f0ceb980c1ae81,"January 11, 2010","Fairfax, Virginia, USA",Lightweight Bout, Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),None,Tyson Griffin,20205040232ed0f3,W,1,0,92,175,52%,144,227,3,3,100%,0,0,379,92,175,52%,47,107,24,42,21,26,64,132,8,11,20,32,Marcus Aurelio,04643fd03d9159cc,L,0,0,20,80,25%,41,102,0,4,0%,1,0,29,20,80,25%,13,73,6,6,1,1,13,72,7,8,0,0
ac82d28aaa5faaf0,"January 11, 2010","Fairfax, Virginia, USA",Welterweight Bout, Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),None,Josh Koscheck,dd37fd509af89f15,W,1,0,38,58,65%,103,125,2,4,50%,0,0,598,38,58,65%,33,53,3,3,2,2,5,15,4,5,29,38,Chris Lytle,91acd6910b802a9e,L,0,0,16,65,24%,43,93,0,0,None,5,0,13,16,65,24%,11,56,3,4,2,5,14,62,2,3,0,0
51b0cc51799e7d5d,"January 11, 2010","Fairfax, Virginia, USA",Lightweight Bout, Submission ,2,2:57,3 Rnd (5-5-5),Guillotine Choke After Drop to Guard,Joe Stevenson,79899ecf62020f6d,W,1,1,12,27,44%,13,28,1,3,33%,2,0,194,12,27,44%,8,23,3,3,1,1,6,20,4,5,2,2,Gleison Tibau,75e5fec9f72910ef,L,0,0,4,24,16%,28,48,5,5,100%,1,0,151,4,24,16%,4,24,0,0,0,0,3,20,0,3,1,1
6760e48a36571feb,"January 11, 2010","Fairfax, Virginia, USA",Middleweight Bout, Decision - Split ,3,5:00,3 Rnd (5-5-5),None,Patrick Cote,9fa3bd637edd9aa2,W,1,0,24,64,37%,39,80,0,0,None,0,0,105,24,64,37%,13,52,3,4,8,8,16,52,5,8,3,4,Ricardo Almeida,91186547a7f3f758,L,0,0,26,62,41%,36,72,2,11,18%,2,0,296,26,62,41%,15,50,11,12,0,0,9,39,2,2,15,21
ae674ec42bd0a979,"January 11, 2010","Fairfax, Virginia, USA",None, Decision - Unanimous ,5,5:00,5 Rnd (5-5-5-5-5),None,Forrest Griffin,fcffee71cff5530e,W,1,0,77,276,27%,113,326,0,1,0%,3,0,287,77,276,27%,31,205,11,25,35,46,56,236,8,12,13,28,Quinton Jackson,ffc088e64fab57e9,L,0,1,50,138,36%,73,163,0,1,0%,0,0,190,50,138,36%,38,125,9,10,3,3,30,108,13,19,7,11
0700b74037329215,"January 11, 2010","Fairfax, Virginia, USA",Middleweight Bout, Submission ,1,3:58,3 Rnd (5-5-5),Guillotine Choke After Drop to Guard,Rob Kimmons,054defd5420a551f,W,1,0,9,13,69%,25,29,1,1,100%,4,0,93,9,13,69%,9,13,0,0,0,0,1,2,0,0,8,11,Rob Yundt,42078a86d3dd037b,L,0,0,5,6,83%,45,46,1,1,100%,0,0,132,5,6,83%,0,1,5,5,0,0,1,1,0,0,4,5
